8.21298,-34.8421,85.1346,-104.44,0.369046,0.548679,-0.379576,0.647053,2.25024,-3.57008,-75.0026,0.91721,0.370065,0.147575,0
8.23702,-34.8421,85.134,-104.44,0.369046,0.548676,-0.379578,0.647056,2.37017,-3.7675,-74.8784,0.918174,0.368083,0.146532,0
8.26301,-34.842,85.1365,-104.441,0.369046,0.548664,-0.379591,0.647058,2.37589,-3.88685,-74.6804,0.918783,0.366674,0.146243,0
8.287,-34.843,85.1392,-104.442,0.369048,0.548664,-0.379594,0.647055,2.3537,-4.0409,-74.5073,0.91953,0.365119,0.145439,0
8.312,-34.8433,85.1391,-104.443,0.369048,0.548658,-0.379598,0.647057,2.47316,-4.26348,-74.3681,0.920534,0.363175,0.143949,0
8.33699,-34.8433,85.1396,-104.444,0.369055,0.548659,-0.379591,0.647057,2.55479,-4.36118,-74.1527,0.921175,0.361921,0.143003,0
8.36204,-34.8439,85.1394,-104.444,0.369055,0.548663,-0.379587,0.647056,2.55871,-4.4986,-73.9693,0.921849,0.360433,0.14242,0
8.38705,-34.8449,85.139,-104.442,0.369053,0.548666,-0.379585,0.647055,2.64493,-4.70596,-73.8592,0.922905,0.358357,0.140807,0
8.41206,-34.8444,85.1362,-104.44,0.369052,0.548673,-0.379572,0.647057,2.71261,-4.92299,-73.7365,0.923939,0.356346,0.139117,0
8.43697,-34.8452,85.1356,-104.439,0.369053,0.548671,-0.379572,0.647058,2.78164,-4.98969,-73.4851,0.92451,0.355005,0.138758,0
8.46195,-34.8451,85.1343,-104.441,0.369062,0.548665,-0.379568,0.647061,2.84977,-5.16936,-73.29,0.925405,0.353214,0.13735,0
8.48693,-34.8429,85.1329,-104.44,0.369062,0.548647,-0.379573,0.647073,2.84638,-5.29263,-73.0426,0.926194,0.351458,0.136531,0
8.51191,-34.8435,85.1296,-104.437,0.36906,0.548662,-0.379556,0.647072,2.91678,-5.50655,-72.9665,0.927195,0.349177,0.135593,0
8.53688,-34.843,85.1295,-104.436,0.369056,0.548665,-0.379556,0.647072,2.95738,-5.63972,-72.7158,0.927941,0.347354,0.135168,0
8.56187,-34.8437,85.1298,-104.436,0.369056,0.548671,-0.379552,0.647069,3.00026,-5.74823,-72.4871,0.928539,0.346143,0.134166,0
8.58693,-34.8432,85.1308,-104.436,0.36906,0.548675,-0.379547,0.647066,3.02482,-5.90796,-72.281,0.929409,0.344098,0.133398,0
8.61184,-34.844,85.1317,-104.436,0.369057,0.54869,-0.37954,0.647059,3.12465,-6.1234,-72.1992,0.930518,0.341625,0.13202,0
8.63684,-34.8429,85.1324,-104.436,0.369058,0.54869,-0.379539,0.647059,3.15787,-6.27639,-72.0354,0.931246,0.340114,0.130783,0
8.66195,-34.8438,85.1309,-104.436,0.369057,0.548708,-0.379524,0.647053,3.23432,-6.53369,-71.9264,0.932436,0.337563,0.128898,0
8.68682,-34.8432,85.1298,-104.435,0.369053,0.548723,-0.379511,0.64705,3.27831,-6.66515,-71.7087,0.933147,0.335986,0.127868,0
8.7118,-34.8426,85.1284,-104.434,0.36905,0.548718,-0.379509,0.647058,3.28518,-6.75308,-71.4877,0.933584,0.335164,0.126832,0
8.73682,-34.8434,85.1313,-104.437,0.369058,0.54872,-0.379506,0.647053,3.27087,-6.84639,-71.2044,0.934122,0.3338,0.126464,0
8.76191,-34.8441,85.1331,-104.44,0.369063,0.548727,-0.379502,0.647047,3.36818,-7.01328,-70.9952,0.935074,0.331426,0.125671,0
8.78681,-34.8427,85.1335,-104.44,0.369062,0.548721,-0.379505,0.647051,3.43846,-7.17387,-70.8169,0.93606,0.329071,0.124516,0
8.8117,-34.8409,85.1336,-104.44,0.369063,0.548711,-0.379508,0.647056,3.51881,-7.30766,-70.6686,0.936753,0.327407,0.123687,0
8.83677,-34.8407,85.1345,-104.441,0.369064,0.548717,-0.379501,0.647055,3.46033,-7.38704,-70.4055,0.937179,0.326432,0.123031,0
8.8617,-34.8404,85.1341,-104.442,0.369069,0.548715,-0.379496,0.647057,3.42475,-7.47441,-70.1227,0.937678,0.325167,0.122581,0
8.88685,-34.8394,85.1322,-104.442,0.369071,0.548698,-0.379497,0.64707,3.48555,-7.65465,-69.9805,0.938543,0.323069,0.121507,0
8.91173,-34.8383,85.1331,-104.441,0.369068,0.548677,-0.379515,0.647079,3.53766,-7.84678,-69.8651,0.939357,0.321011,0.120664,0
8.93674,-34.8387,85.1339,-104.442,0.369077,0.548672,-0.379509,0.64708,3.63241,-8.05903,-69.7017,0.940395,0.318487,0.119259,0
8.96175,-34.8376,85.1341,-104.44,0.369069,0.548668,-0.379518,0.647084,3.73357,-8.18569,-69.459,0.941163,0.316327,0.118951,0
8.98674,-34.8379,85.1337,-104.438,0.369053,0.548688,-0.379515,0.647078,3.72949,-8.25758,-69.2703,0.941558,0.315192,0.118836,0
9.01169,-34.8373,85.1325,-104.44,0.36906,0.548671,-0.379519,0.647086,3.80218,-8.42406,-69.067,0.942398,0.313033,0.11788,0
9.03668,-34.8381,85.1318,-104.44,0.369067,0.548671,-0.379509,0.647088,3.85578,-8.55036,-68.8906,0.94305,0.311295,0.117274,0
9.06171,-34.8382,85.1317,-104.441,0.369073,0.548672,-0.3795,0.647089,3.89611,-8.67302,-68.6785,0.943708,0.309556,0.116573,0
9.08671,-34.8354,85.1326,-104.441,0.369068,0.548667,-0.379505,0.647094,3.95362,-8.79415,-68.5286,0.944325,0.307903,0.115958,0
9.11163,-34.8335,85.131,-104.44,0.369053,0.548657,-0.379521,0.647101,4.02885,-8.88781,-68.5091,0.944744,0.306874,0.115274,0
9.13664,-34.8344,85.1328,-104.442,0.369055,0.548661,-0.37952,0.647097,4.01997,-8.92939,-68.4696,0.944891,0.30649,0.115082,0
9.16165,-34.8347,85.1346,-104.447,0.369053,0.54866,-0.379525,0.647095,4.05406,-8.97643,-68.3912,0.945191,0.305693,0.114743,0
9.18664,-34.8357,85.1352,-104.449,0.369059,0.548663,-0.379523,0.647092,4.04286,-9.01326,-68.4146,0.945309,0.305391,0.114578,0
9.21164,-34.8355,85.1366,-104.451,0.369066,0.548661,-0.379519,0.647091,4.02654,-9.00305,-68.3747,0.945308,0.30538,0.114614,0
9.23669,-34.8338,85.1348,-104.45,0.369067,0.54865,-0.379521,0.6471,4.04252,-9.01728,-68.3521,0.94539,0.305195,0.114432,0
9.26163,-34.8324,85.1355,-104.451,0.369055,0.548651,-0.379527,0.647101,4.04633,-9.02714,-68.3591,0.945412,0.305155,0.114355,0
9.28655,-34.8335,85.1344,-104.452,0.369052,0.548652,-0.379528,0.647102,4.02184,-9.00926,-68.3793,0.945307,0.30544,0.114461,0
9.31153,-34.8344,85.1352,-104.455,0.36906,0.548642,-0.379531,0.647104,4.04769,-9.02739,-68.3777,0.945415,0.305195,0.114225,0
9.33649,-34.8356,85.1338,-104.455,0.369063,0.54864,-0.379526,0.647106,4.04797,-9.00249,-68.3728,0.945332,0.305361,0.114466,0
9.36164,-34.8343,85.1364,-104.455,0.369066,0.548646,-0.379523,0.647101,4.0382,-9.0092,-68.3655,0.945348,0.305349,0.114364,0
9.38655,-34.8349,85.1352,-104.453,0.369054,0.54865,-0.379531,0.6471,3.99821,-9.02031,-68.3613,0.945338,0.30547,0.114128,0
9.4115,-34.8344,85.1344,-104.453,0.36906,0.548647,-0.37953,0.6471,3.96725,-9.02541,-68.3672,0.945249,0.305759,0.114088,0
9.43644,-34.8338,85.1344,-104.452,0.369051,0.548647,-0.379533,0.647103,3.57506,-9.33808,-68.2983,0.945685,0.303238,0.117159,0
9.46144,-34.834,85.1339,-104.45,0.369042,0.548654,-0.379535,0.647102,3.66371,-9.65828,-68.9164,0.945275,0.304805,0.116399,0
9.48655,-34.8346,85.1322,-104.451,0.36905,0.548661,-0.379526,0.647096,3.56767,-9.49872,-68.3432,0.944272,0.305034,0.123708,0
9.5115,-34.834,85.1319,-104.452,0.369048,0.548665,-0.379523,0.647096,2.99716,-9.61887,-67.9917,0.943172,0.303595,0.135117,0
9.5364,-34.8339,85.1313,-104.451,0.369043,0.548672,-0.379523,0.647093,3.07992,-10.7218,-68.8905,0.944353,0.300989,0.132677,0
9.56141,-34.8329,85.1307,-104.449,0.369037,0.548669,-0.37953,0.647094,4.40478,-11.5323,-70.2882,0.944673,0.302596,0.126602,0
9.58638,-34.8333,85.1301,-104.448,0.369033,0.54868,-0.379529,0.647089,3.19202,-11.4061,-69.3925,0.941699,0.307983,0.135461,0
9.61142,-34.8346,85.1285,-104.447,0.369027,0.54868,-0.379531,0.647091,3.7,-12.267,-69.8565,0.942999,0.307781,0.126587,0
9.63634,-34.8342,85.127,-104.446,0.369026,0.54867,-0.379537,0.647096,2.68596,-12.3159,-69.7955,0.941729,0.310565,0.129214,0
9.66134,-34.8322,85.1258,-104.445,0.369018,0.548672,-0.379533,0.647101,3.24462,-12.2633,-69.3327,0.941994,0.308955,0.13113,0
9.68641,-34.8324,85.1228,-104.443,0.369024,0.548669,-0.379527,0.647104,3.14155,-11.8814,-68.7014,0.941025,0.310606,0.134145,0
9.71129,-34.8319,85.1238,-104.443,0.36902,0.548669,-0.37953,0.647104,2.86419,-11.75,-68.5128,0.940473,0.311088,0.136877,0
9.73632,-34.833,85.1239,-104.442,0.369016,0.548676,-0.379529,0.647101,3.07492,-12.2446,-68.9609,0.942051,0.307542,0.134004,0
9.76133,-34.8336,85.1244,-104.442,0.369017,0.548673,-0.379529,0.647102,3.40946,-12.6826,-69.3989,0.943521,0.304564,0.130414,0
9.78628,-34.8329,85.1271,-104.443,0.36902,0.548667,-0.379538,0.647101,3.23285,-12.4249,-69.1417,0.942708,0.306306,0.132202,0
9.81131,-34.8337,85.1267,-104.442,0.369018,0.548678,-0.379527,0.647099,2.9498,-11.9887,-68.6665,0.941329,0.309088,0.135514,0
9.83625,-34.8338,85.1287,-104.442,0.369009,0.548671,-0.379544,0.6471,3.06204,-11.9598,-68.5976,0.941401,0.30899,0.135239,0
9.86126,-34.834,85.1292,-104.444,0.369018,0.548674,-0.379537,0.647097,3.3113,-12.2232,-68.8908,0.942316,0.306895,0.133629,0
9.88625,-34.8336,85.1307,-104.445,0.369027,0.548672,-0.379535,0.647094,3.39617,-12.3322,-69.0358,0.94282,0.304921,0.134585,0
9.91122,-34.8328,85.1314,-104.447,0.369044,0.548665,-0.379527,0.647096,3.60418,-12.3185,-68.7714,0.943499,0.303425,0.133202,0
9.93619,-34.8311,85.1325,-104.448,0.369043,0.548669,-0.379522,0.647096,3.66597,-12.5023,-69.0533,0.943107,0.306181,0.129624,0
9.96121,-34.8308,85.1323,-104.448,0.369043,0.548683,-0.379509,0.647091,3.14599,-12.1863,-68.7305,0.941392,0.30841,0.136614,0
9.98624,-34.8302,85.1318,-104.45,0.369049,0.548675,-0.379509,0.647095,3.22265,-12.2997,-68.8504,0.941458,0.308478,0.136005,0
10.0112,-34.8313,85.1328,-104.451,0.369054,0.548672,-0.379511,0.647093,3.32146,-12.4633,-69.1159,0.941592,0.308658,0.134666,0
10.0362,-34.8312,85.1304,-104.451,0.369061,0.548669,-0.3795,0.647098,3.17062,-12.3505,-68.9899,0.941221,0.309428,0.135489,0
10.0612,-34.8308,85.1303,-104.451,0.369068,0.548674,-0.37949,0.647096,3.05908,-12.2168,-68.8747,0.940629,0.310816,0.136422,0
10.0861,-34.8301,85.1292,-104.45,0.36907,0.548682,-0.379477,0.647095,3.1469,-12.338,-68.9279,0.941055,0.309893,0.135581,0
10.1112,-34.8308,85.128,-104.449,0.369072,0.548691,-0.379464,0.647094,3.22442,-12.4489,-69.0216,0.94145,0.309088,0.134672,0
10.1361,-34.8302,85.1277,-104.448,0.369062,0.548685,-0.379472,0.6471,3.19316,-12.4667,-69.0184,0.941464,0.309047,0.134668,0
10.1611,-34.8324,85.1274,-104.446,0.369061,0.548701,-0.379465,0.647091,3.10952,-12.3664,-69.0121,0.941044,0.309979,0.135459,0
10.1861,-34.8331,85.1301,-104.447,0.369064,0.548698,-0.379473,0.647088,3.15456,-12.3438,-68.9646,0.941143,0.309627,0.135576,0
10.2111,-34.8334,85.1304,-104.446,0.369067,0.5487,-0.379472,0.647086,3.16211,-12.3638,-68.9824,0.941157,0.309681,0.135354,0
10.2361,-34.8339,85.1319,-104.446,0.369066,0.548703,-0.379471,0.647084,3.15302,-12.3755,-68.9765,0.941168,0.309685,0.135272,0
10.2611,-34.8335,85.1309,-104.444,0.369062,0.548718,-0.379461,0.647078,3.1507,-12.375,-68.959,0.941181,0.309645,0.135268,0
10.286,-34.8336,85.1329,-104.446,0.369066,0.548722,-0.379461,0.647074,3.14654,-12.3847,-68.9766,0.941181,0.309673,0.135208,0
10.311,-34.8328,85.133,-104.445,0.369065,0.548718,-0.379463,0.647076,3.16198,-12.4014,-68.9763,0.941255,0.309518,0.135049,0
10.336,-34.8325,85.133,-104.445,0.369065,0.548716,-0.379464,0.647078,3.15256,-12.3984,-68.9677,0.941243,0.309534,0.135095,0
10.361,-34.8323,85.1341,-104.448,0.369069,0.548698,-0.379476,0.647083,3.14403,-12.3879,-68.9641,0.941202,0.309621,0.13518,0
10.386,-34.8324,85.1345,-104.449,0.36907,0.548707,-0.379468,0.647079,3.1481,-12.3869,-68.9688,0.941195,0.30966,0.135141,0
10.411,-34.8316,85.1348,-104.449,0.369075,0.548707,-0.379465,0.647079,3.14924,-12.3935,-68.992,0.941186,0.309681,0.135154,0
10.4359,-34.8312,85.135,-104.449,0.369075,0.548719,-0.379455,0.647074,3.14087,-12.3887,-69.005,0.941148,0.309761,0.135231,0
10.4609,-34.8313,85.135,-104.449,0.369072,0.548715,-0.379461,0.647077,3.14609,-12.3907,-69.004,0.941166,0.309719,0.135208,0
10.4859,-34.8318,85.1345,-104.449,0.369074,0.54872,-0.379455,0.647075,3.14634,-12.3869,-68.9991,0.941158,0.309741,0.135213,0
10.5109,-34.8318,85.1325,-104.45,0.369081,0.548723,-0.379444,0.647074,3.14239,-12.3814,-68.9925,0.941141,0.309785,0.135233,0
10.5359,-34.8302,85.1313,-104.449,0.369082,0.548715,-0.379442,0.647081,3.14555,-12.3802,-68.9888,0.941149,0.309765,0.135221,0
10.5609,-34.8298,85.1299,-104.447,0.369078,0.548722,-0.379441,0.647079,3.14851,-12.3848,-68.9953,0.941158,0.309749,0.135191,0
10.5859,-34.8305,85.1293,-104.446,0.369077,0.548717,-0.379443,0.647082,3.15279,-12.3876,-68.9964,0.941169,0.309722,0.13518,0
10.6109,-34.8318,85.1304,-104.446,0.369073,0.54871,-0.379454,0.647083,3.15166,-12.3891,-69.0019,0.941161,0.309739,0.135196,0
10.6358,-34.8336,85.1303,-104.447,0.369078,0.548721,-0.379444,0.647077,3.1461,-12.3848,-68.9977,0.941146,0.309768,0.135233,0
10.6608,-34.833,85.1304,-104.447,0.36908,0.548725,-0.379438,0.647076,3.14886,-12.3848,-68.9914,0.941154,0.309757,0.135201,0
10.6858,-34.8336,85.1309,-104.446,0.369079,0.548721,-0.379443,0.647076,3.15688,-12.3933,-68.9893,0.941197,0.309661,0.135122,0
10.7108,-34.833,85.1323,-104.449,0.369083,0.548725,-0.37944,0.647073,3.15183,-12.3923,-68.9916,0.941181,0.309699,0.135149,0
10.7358,-34.8336,85.1307,-104.447,0.369079,0.548741,-0.379431,0.647068,3.1488,-12.3906,-68.9858,0.941181,0.309684,0.13518,0
10.7608,-34.8334,85.1316,-104.447,0.369074,0.548736,-0.379438,0.64707,3.14731,-12.3911,-68.9911,0.941174,0.309699,0.135197,0
10.7858,-34.8342,85.1329,-104.447,0.369078,0.548747,-0.37943,0.647063,3.14996,-12.3941,-68.9956,0.94118,0.309675,0.135207,0
10.8108,-34.8343,85.136,-104.45,0.369077,0.548731,-0.379447,0.647068,3.14675,-12.3941,-68.9956,0.941181,0.30967,0.135217,0
10.8358,-34.8348,85.136,-104.451,0.369085,0.548739,-0.379436,0.647062,3.15322,-12.3984,-68.9918,0.94121,0.309607,0.135157,0
10.8608,-34.8327,85.1331,-104.448,0.369076,0.548739,-0.379434,0.647069,3.15381,-12.3988,-68.9931,0.941207,0.309623,0.135143,0
10.8858,-34.8322,85.1307,-104.446,0.369078,0.548738,-0.379428,0.647072,3.15507,-12.3988,-68.9925,0.941206,0.309629,0.135133,0
10.9108,-34.8323,85.1302,-104.445,0.369074,0.548734,-0.379433,0.647075,3.15327,-12.3953,-68.9835,0.941203,0.309637,0.135137,0
10.9358,-34.8307,85.1283,-104.446,0.369075,0.548719,-0.379439,0.647084,3.14958,-12.388,-68.9856,0.941165,0.309732,0.135182,0
10.9607,-34.8304,85.128,-104.447,0.36908,0.548707,-0.379439,0.647091,3.14481,-12.3877,-68.981,0.941169,0.309705,0.135217,0
10.9857,-34.8313,85.1305,-104.448,0.36908,0.548686,-0.379459,0.647098,3.14593,-12.3909,-68.9895,0.941171,0.309708,0.135194,0
11.0097,-34.8318,85.1319,-104.45,0.36908,0.54867,-0.379473,0.647102,3.15026,-12.3947,-68.9809,0.941201,0.309639,0.135144,0
11.0347,-34.8318,85.1315,-104.448,0.369077,0.548671,-0.379475,0.647101,3.15116,-12.3966,-68.9802,0.941206,0.309635,0.13512,0
11.0597,-34.832,85.1293,-104.447,0.369072,0.548674,-0.379474,0.647104,3.15301,-12.397,-68.983,0.941205,0.309643,0.13511,0
11.0847,-34.8316,85.1285,-104.447,0.36907,0.548682,-0.379468,0.647101,3.16256,-12.4026,-68.9723,0.941259,0.309525,0.135003,0
